ssn,nif,nome,telefone,morada,data_nasc
61773546111,259244558,Nádia Leal,930120246,"Avenida Artur Agostinho 98, 1604-749 Mêda",1953-10-10
34733646848,280209177,Eduarda Tavares,933093255,"Travessa Pilar Macedo 5, 1549-338 Guarda",1976-06-12
43708653989,167662239,Micael Gomes-Reis,910597965,"Avenida de S. João da Foz 243, 5724-061 Funchal",1975-03-05
15595696329,343900468,William Mendes,918226778,"Largo de Figueiredo 174, 4735-872 Almeirim",1956-12-28
87095019079,163647676,Rafaela Guerreiro-Reis,912789254,"Alameda de Rodrigues 8, 2016-202 Lagoa",1973-09-29
30667227926,225263590,Erica Carneiro,931483845,"Praça Coelho 226, 8063-587 Lisboa",1945-07-28
81532267283,268640284,Íris da Freitas,914373113,"Travessa Rodrigo Brito 103, 9356-776 Covilhã",1920-01-21
37426376267,350442384,Eduardo Amaral,969147878,"Avenida Fernando Pessa 25, 3476-754 Quarteira",1991-07-03
54144799332,316118852,Andreia Neves,915507633,"Travessa dos Bacalhoeiros 98, 8673-489 Anadia",1929-09-12
60208664141,322571639,Sofia de Fernandes,916913788,"Avenida do Carvalhão 535, 8052-693 Torres Vedras",1917-03-09
78221043619,322390028,Salvador Castro,964342074,"Alameda Inês Ferreira 55, 4659-164 Paredes",1919-10-07
66940137590,187946525,Alexandra Leite-Vieira,911497929,"Avenida Paris (Poente) 28, 9747-804 São João da Madeira",1981-02-07
53182375440,362129220,Lia Jesus,936347341,"Largo das Gáveas ao Parque das Nações 4, 9558-675 Trofa",2005-11-21
79842100110,163570539,Erika Amorim,930119828,"Praça Azevedo 82, 7215-580 Montemor-o-Novo",1998-10-25
55544113562,342705778,Isabel de Esteves,915508605,"Rua de Pereira 3, 1392-598 São Mamede de Infesta",1908-06-26
80108993218,149673728,Mário Paiva,962033734,"Travessa Monteiro 227, 3263-833 Câmara de Lobos",1942-11-11
83342003366,236769881,Inês Sousa-Antunes,960452287,"Avenida Adriana Barros 36, 6325-232 Almada",1918-09-12
65310716836,327495470,Juliana Ribeiro,918001818,"Rua Morais 43, 8408-888 Porto",1911-11-28
18176701462,304063411,Joaquim Morais,960207471,"Avenida da Fonte da Moura 102, 3105-415 Lamego",1926-05-04
65362267703,105235232,Lucas Azevedo,913247553,"Avenida Lopes 30, 6627-809 Setúbal",1911-03-19
95701331233,210618189,Carminho Lourenço,966969592,"Avenida das Fragatas 125, 4098-420 Cartaxo",1911-12-29
89855122789,180745828,César Pinho,912768942,"Rua Vieira 29, 6809-688 Beja",2005-06-04
63722220390,298505898,Leandro Soares,918917706,"Rua Andrade 53, 2030-463 Elvas",1958-08-15
42130237869,320484206,Luciana-Maria Tavares,915819512,"Rua Cardoso 949, 0761-367 Gouveia",2008-07-14
21126781898,390653889,Erika Pacheco,915982366,"Avenida de Amaral 2, 5047-498 Santarém",1996-09-18
95028257368,205375533,Benjamim Guerreiro,934707791,"Travessa de Morais 8, 9121-359 Albufeira",1929-02-28
86127831383,222570276,Mauro Lima,917240421,"Praça de Esteves 2, 8500-426 Anadia",1919-08-11
67401302845,244802531,Nicole Rodrigues,918203533,"Avenida Santiago Pereira 98, 5062-189 Seixal",1964-01-02
62014542678,253003463,Denis Coelho,930032261,"Largo de Sousa 47, 1142-428 Fiães",1992-01-10
42253326459,233232698,Lúcia da Castro,939968254,"Largo Alexandra Marques 538, 4469-929 Bragança",2006-08-10
69590559975,313938197,Luís Simões,917892162,"Travessa Roentgen 50, 1016-456 Gondomar",1967-07-26
40807379976,234895331,Núria Castro,930113428,"Rua Ferreira de Mira 41, 8213-685 Amarante",2022-07-18
55935892953,116574286,Clara Machado,961037346,"Rua Teresa Anjos 4, 8151-438 Cantanhede",1954-01-24
45955705667,177163981,Teresa Santos,960889361,"Travessa de Pinho 60, 6354-297 Vila Nova de Santo André",1991-09-02
83613456540,262347719,Noa Machado,934406400,"Travessa da Bouça 63, 0027-598 Santa Cruz",1921-04-25
39815722745,155957867,Luana Ramos,964930872,"Avenida de Branco 56, 0144-665 Beja",1974-02-05
11461956525,359191722,Gabriela Carneiro-Costa,935622257,"Praça de Cardoso 7, 1355-928 Loures",1919-01-28
20594941467,357974107,Jéssica da Tavares,960535527,"Rua Neto 3, 9077-105 Peso da Régua",1971-05-06
39634713012,390155347,Kévim Simões-Matias,918400108,"Avenida Erica Mota 54, 0685-184 Queluz",2023-07-30
23082513259,162781330,Kelly Oliveira,963103111,"Rua Anita Mota 232, 5714-813 Marinha Grande",1954-11-02
50858955478,103532035,Vítor Esteves,964763434,"Praça Alícia Silva 57, 1927-671 Santa Comba Dão",1933-07-10
21397042386,167976831,Núria Neto-Ramos,967246430,"Praça Benjamim Amorim 36, 6827-550 Tavira",1983-07-13
13486646136,358436215,Sara Nogueira,915630710,"Praça dos Estorninhos 83, 3439-699 Ponta Delgada",1922-01-13
28338879776,169788588,Ismael Assunção,918409161,"Travessa Teixeira 5, 7958-416 Gondomar",1908-10-31
24867488955,389499598,Ângela de Amaral,914874775,"Avenida Daniela Nogueira 43, 2782-499 Porto",1922-10-05
77610877133,383528082,Nádia Coelho,935452118,"Avenida Nicole Esteves 24, 8773-177 Vendas Novas",1928-10-20
27318580403,258420148,Pedro Pereira,936019785,"Travessa de 25 de Abril 657, 9083-030 Silves",1940-03-31
37277731605,303071161,Márcio Alves,913761064,"Rua Letícia Tavares 69, 3593-069 Esmoriz",1994-08-21
89101190794,231759120,Matilde Leal,962926486,"Largo Nunes 505, 5964-022 Póvoa de Varzim",2017-02-20
46435511771,364150613,Miriam Ferreira,932992889,"Rua de Assunção 706, 3478-704 Praia da Vitória",1991-12-01
80793519504,392044089,Márcio Batista,913809354,"Praça Sebastião Barros 10, 9163-790 Cantanhede",1921-10-10
73841314973,213323610,Renata Campos,960169907,"Alameda de Pinheiro 2, 5985-421 Elvas",2019-06-15
87620612750,206745755,Jéssica Monteiro,930593083,"Rua Magalhães 9, 3450-425 Marinha Grande",1911-10-27
97722727396,373953580,André Batista,916106786,"Travessa de Ribeiro 208, 9523-898 Ribeira Grande",1988-10-28
58618335347,184320358,Renato Correia,938151621,"Largo Nogueira 647, 3951-556 Porto Santo",1980-10-22
78466457796,323823651,Íris-Marta Lima,961620788,"Praça da Circunvalação 65, 7447-074 Vila Nova de Famalicão",1943-07-03
17332353768,159871031,Rúben Torres,937812553,"Avenida de Barros 49, 5949-096 Esposende",1983-08-28
36431788748,192775045,Inês da Nunes,932597948,"Largo Melo 2, 4489-186 Lixa",2017-10-19
58357644796,385835919,Lourenço Nascimento,914310011,"Travessa Sul do Bairro da Encarnação 88, 2353-347 Estarreja",2018-11-23
42026533436,221215907,Anita Ferreira,918895741,"Avenida André Teixeira 233, 3664-992 Gandra",2021-06-20
40197975667,165158518,Santiago de Anjos,912129813,"Travessa Gaspar 62, 5503-325 Tomar",1921-02-14
15507523577,175286802,Noa Campos-Ramos,939117017,"Rua do Cidral de Baixo 34, 0896-303 Coimbra",1918-04-26
13645522567,125801566,Mia Ferreira,966162574,"Avenida de Melo 52, 5214-466 Póvoa de Santa Iria",1918-01-08
96866760264,307687716,Yara-Iara Pacheco,916330728,"Largo de Nascimento 107, 3755-141 Torres Vedras",1957-03-05
15505308098,288146940,Camila Borges-Moreira,912361991,"Alameda de Guerreiro 7, 6400-158 Vila Real",1935-03-31
82649027891,257798616,Andreia Cunha-Lourenço,930978026,"Alameda de Maia 50, 7183-408 Vendas Novas",1965-02-28
53289733883,391342521,Isabela Barbosa,910153925,"Largo de Moreira 33, 5652-941 Seixal",1928-07-03
15851084686,207886982,Mauro Rodrigues,919394436,"Travessa de Luiz I 35, 3778-294 Fiães",1980-03-22
29671042065,266317708,Benedita Torres,913473029,"Avenida de Reis 1, 2170-884 Tomar",1944-04-26
98225349029,377121387,Yasmin Figueiredo,911239753,"Alameda Adolfo Ayala 451, 3310-716 Faro",1909-08-03
96518804318,391814299,Miriam Alves,935893455,"Avenida Valentina Guerreiro 3, 4572-939 Setúbal",2016-08-01
18198816781,180441894,Noah Amaral,916451726,"Rua Renato Pinho 118, 7299-194 São João da Madeira",1948-10-16
75861246869,357905602,Diana Anjos,918308254,"Avenida de Vicente 130, 6631-805 Moura",1934-07-30
59843400194,208748889,Tiago Pacheco,965502324,"Praça Ricardo Moura 1, 8836-512 Esposende",1948-06-19
39357402186,292261243,Vítor Faria,933951108,"Avenida do Bonjardim 55, 2735-707 São Salvador de Lordelo",2015-09-06
23375006739,228777183,Valentim Melo,930595096,"Avenida de Vímara Peres 81, 7891-104 Tavira",1992-04-17
90064121877,294322207,Ariana Leal,968300269,"Avenida de Marques Marinho 25, 4289-802 Póvoa de Santa Iria",1925-10-23
31030222759,274819713,Luís Magalhães,965092807,"Travessa dos Navegadores 90, 3755-734 Macedo de Cavaleiros",1939-11-30
48313819890,203035697,Constança Fernandes-Costa,962862176,"Rua de Andrade 328, 8823-159 Vila Real",2012-02-09
45781285423,231868177,Salomé Carneiro,968114300,"Avenida do Dr. Fernando de Azeredo Antas 191, 2618-334 Coimbra",1953-06-20
51873221253,378743029,Luciana Pinto-Carvalho,936648437,"Travessa de Azevedo 78, 1149-386 Vila Real",2011-03-10
57618500278,127628858,Luna Marques,936905342,"Travessa Flor Monteiro 92, 0313-088 Ourém",1984-09-30
10612966884,342332068,Ângelo Neto,966987084,"Rua Carlos Campos 574, 7785-552 Santarém",1974-06-16
83277894053,399961233,Isaac Tavares-Esteves,915057777,"Alameda Paulo Soares 92, 0258-357 São Mamede de Infesta",2006-07-16
81410258187,370691267,Luísa Moura,911693243,"Travessa de Loureiro 24, 9011-568 Covilhã",1939-05-23
64993389388,165563782,Marta Moreira,915264930,"Rua João Jayme Faria Affonso 3, 7851-733 Vizela",1920-07-27
73003437803,106057232,Soraia-Caetana Pacheco,938274262,"Rua de São Miguel 443, 9096-520 Barcelos",1994-11-07
23379911014,236849471,Flor Vaz,969827321,"Travessa de Mota 1, 5149-811 Angra do Heroísmo",2016-11-02
54138458451,347190096,Adriana de Correia,964942346,"Rua de Teófilo Braga 40, 2173-993 Montemor-o-Novo",1914-09-13
39660671708,165625226,Micael Amorim,915150518,"Alameda Flor Simões 209, 6494-434 Rio Tinto",2023-01-05
68353641955,395271230,Filipe Baptista,934520823,"Alameda Moura 93, 5000-505 Torres Novas",2007-12-02
12643585312,101440572,Luca Borges,916160990,"Praça Jorge Luis Borges 73, 9302-033 Elvas",1939-04-11
66148387491,318791471,Xavier Pinto,931585904,"Alameda Guerreiro 10, 1400-564 Peniche",1984-05-13
13253337965,300957489,Teresa Silva,912889936,"Travessa de Lopes 679, 8929-333 Valpaços",1958-12-11
10925705669,383134014,Marta Ramos,934006892,"Rua Tavares 139, 6797-508 Vila Real de Santo António",1938-01-31
11280826648,296866681,Mara Torres,936167232,"Rua Torres 213, 0086-944 Fundão",2013-11-22
91238246741,238254511,Margarida Freitas,937014682,"Largo dos Flamingos 9, 5019-006 Peso da Régua",2011-09-03
25411596727,306919025,Duarte Pinheiro,932683889,"Rua Assunção 91, 0531-910 Lagos",1919-04-30
66401019726,101311345,Joel Teixeira,960203901,"Alameda Constança Anjos 30, 2091-493 Vila do Conde",1911-12-05
86884198944,392139300,Inês Tavares-Amorim,965693294,"Avenida de Andrade 68, 8685-073 Anadia",1958-08-30
75596582209,159744593,Denis Borges,915990417,"Alameda Fernandes 218, 0618-496 Ribeira Grande",1952-12-17
33388838134,298786640,Tiago Barros,917779755,"Avenida de Santana 400, 5610-559 Almada",1943-09-24
26810717623,169610493,Eva Coelho,911324293,"Travessa Rocha 506, 8229-276 Barreiro",1998-09-21
22856698594,244729886,Martim do Abreu,915908164,"Avenida Alexandre Abreu 119, 7975-194 Santo Tirso",1933-02-03
36873949646,328402998,Diana Matias,914153507,"Avenida Nuno Batista 37, 9004-562 Cantanhede",1972-07-09
23034978138,105474307,Luana Barbosa,916758909,"Avenida Lia Martins 6, 4702-009 Sabugal",1987-11-21
60432059740,269074907,Cristiano Assunção,961951562,"Avenida Fernando Valle 45, 4899-988 Gandra",2005-01-16
23937034860,371563695,Fernando Matias,936834096,"Rua David Silva 34, 2516-665 Espinho",1941-02-13
17281806171,179288364,Inês-Iara Mota,966942789,"Praça Madrid 66, 1867-985 Odivelas",1914-08-04
19247601222,185795228,Luna Brito,930384397,"Rua Ângelo Machado 93, 0501-796 Vizela",1990-05-02
17230570491,157281882,Teresa Vieira,919005273,"Avenida Castro 76, 3571-151 Tavira",1969-05-30
87188878149,259832422,Noa Guerreiro,910061664,"Largo Carminho Valente 4, 2684-176 Viana do Castelo",2009-05-03
75844968728,219859282,Joel Melo,965952045,"Rua de Esteves 15, 1117-889 Sabugal",1954-10-01
85014309127,328895333,Vicente Pereira,965255524,"Largo de Neves 51, 0400-965 Rebordosa",1978-04-11
12086650599,140932641,Martim Ferreira,933223750,"Praça Coronel Vítor Alves 59, 7084-230 Felgueiras",1998-12-09
26952613649,348749589,Sebastião Nascimento,919748848,"Rua de Freitas 193, 8763-098 Porto",2008-03-11
43162444173,276740528,Guilherme Vieira,963896979,"Avenida Feia 57, 6415-904 Santa Cruz",1951-11-07
12073078465,382244110,Leonor-Filipa Henriques,937992444,"Avenida do Calhau 80, 8292-362 Valbom",1982-11-07
75026054516,205938634,Francisco Sousa,964024142,"Avenida Torres 12, 3300-525 Pombal",1983-10-13
31231052412,267870342,Luna-Yara Jesus,936299130,"Avenida de Maia 47, 1822-545 Tarouca",2012-01-07
90934476336,279555746,Afonso Andrade,912846215,"Avenida da Graça 51, 1311-243 Praia da Vitória",1999-05-09
13557863073,307329261,William Pinto,911135970,"Travessa de Cunha 42, 2806-968 Estarreja",1914-08-09
97083426525,313890116,Matias Martins-Teixeira,962032331,"Avenida Lucas Alves 27, 5483-981 Marinha Grande",2020-03-23
83974444840,351985668,Vera-Anita Matias,932372137,"Avenida Vitória Pacheco 81, 2579-390 Elvas",1975-02-11
78437097715,180723920,Nair Barros,912998291,"Rua de Rodrigues 14, 3600-608 Anadia",1995-06-11
13169142473,239694296,Helena Lima,937517761,"Avenida César Figueiredo 17, 9619-777 São Mamede de Infesta",1993-07-31
70950895071,263810412,Francisco Amaral,915392722,"Avenida de Vieira 37, 6525-028 Ovar",1926-06-23
22905517493,252485912,Petra Loureiro,916964525,"Largo de Gaspar 90, 1684-230 Torres Novas",2017-05-18
75638264221,328240270,Lia Garcia,919873858,"Travessa das Laranjeiras 16, 0753-591 Tavira",1957-11-24
54110212249,125609443,Henrique Araújo,937285449,"Rua de Mendes 484, 3247-020 Espinho",1930-11-18
86509883834,396360676,Bruna Rocha-Pereira,913778185,"Rua Pires 780, 6147-265 Estarreja",2005-01-29
92826991740,265620440,Carlota Lourenço,930535398,"Avenida Gabriel Macedo 403, 2548-716 Câmara de Lobos",1997-07-26
98559540662,255137931,Fábio Magalhães,917048432,"Avenida Margarida Mendes 924, 2196-887 Santo Tirso",1930-07-17
46024419674,159723430,Kelly Valente-Cunha,963567679,"Avenida de Matos 56, 7515-825 Paços de Ferreira",2017-04-07
32743282824,157798887,Emanuel Vieira,913013985,"Alameda Gaspar 275, 3252-882 Gondomar",1988-11-27
74966844825,135840661,Anita Paiva,932255422,"Travessa de Moura 48, 0052-661 São João da Madeira",1958-10-25
45340828316,277566910,Íris Vieira,932856684,"Avenida da Figueira 46, 2183-813 Moura",1948-06-15
91736549502,209537927,Anita Guerreiro,961873621,"Avenida Sebastião Branco 60, 5254-331 Alcobaça",1940-07-11
78310476747,122719302,Yara-Mia Leite,967253705,"Rua Rita Batista 847, 8411-767 Santa Maria da Feira",2010-05-20
72519403376,115496778,Ricardo Coelho,965747533,"Travessa Mara Nascimento 78, 6225-621 Vila Nova de Santo André",1983-09-21
46474419032,373833495,Erica Vieira-Amaral,968881779,"Travessa Joana Batista 198, 7927-243 Fafe",2017-03-11
54350100331,111338153,Naiara Leal,938883766,"Largo Rodrigues 76, 0984-762 Olhão",1952-10-07
77894996073,126374137,Enzo Vicente,934155277,"Praça de Fernão de Magalhães 569, 1000-919 Freamunde",1963-07-04
99960784951,207526505,Luísa Guerreiro,910313254,"Praça de Cunha 93, 4786-894 Almeirim",1951-09-23
91289044181,284702945,Raquel Soares,913471176,"Largo Costa 4, 8341-079 Castelo Branco",1993-05-18
78918205930,338046914,Luca Carneiro-Gomes,969290693,"Alameda Jesus 77, 5536-491 Póvoa de Santa Iria",1940-09-25
31499556888,383686182,Lara do Almeida,937115327,"Avenida Cláudio Melo 121, 8599-696 Abrantes",2000-06-10
87035247866,241632145,David Moreira,937918451,"Avenida de Barros 51, 4246-504 Tondela",1928-03-31
21986546168,199575651,Juliana Amaral-Matias,931768998,"Avenida de Cunha 45, 3374-208 Alcácer do Sal",1912-11-29
18891427974,194746084,Micael Pacheco-Vicente,964888951,"Alameda Santos 48, 8307-341 Mêda",1976-12-10
57415107379,356744516,Nuno Sá,933348811,"Alameda de Lima 3, 1180-271 Esposende",1970-10-28
73617473442,164706763,Noa Alves,914230123,"Praça Cruz 2, 7451-091 Sacavém",1983-09-21
92731099769,264060187,Eva Anjos,962554508,"Rua Egito Gonçalves 199, 7088-397 Valongo",1972-09-19
88073428567,159370270,Camila Mendes,937702832,"Travessa Lourenço 10, 8327-255 Portalegre",1977-06-29
75043058373,231556774,William de Valente,919626358,"Avenida dos Pardais 249, 9394-102 Lixa",1947-06-20
21689986118,232596662,Francisco Figueiredo,968527300,"Praça dos Olivais 56, 5036-410 Póvoa de Santa Iria",1922-05-15
20795254343,336706298,Joel Morais,934781146,"Largo do Monte 42, 8163-313 Vila Franca de Xira",1936-02-28
72649881741,358448719,Nicole Miranda,938482829,"Alameda de Abreu 938, 1345-285 Santo Tirso",1997-12-08
38828423611,312503580,Rui Assunção,965941875,"Avenida de Almeida 94, 7507-097 Sabugal",1970-01-31
49695760039,142184241,César Vicente,917459648,"Avenida de Valente 4, 3782-339 Costa da Caparica",2011-10-21
49515851784,382273773,Emília Guerreiro,966416923,"Largo de Barros 6, 9111-638 Quarteira",1935-03-27
17693709025,317381685,Vasco Matias,919313539,"Travessa Mélanie Moreira 86, 9955-397 Maia",1950-05-06
81128084838,253853170,Diana Silva,968337864,"Largo Carvalho 36, 4788-766 Leiria",1958-02-22
43415069173,142764610,Flor Nogueira,936268266,"Rua Mário Soares 5, 8458-241 Trancoso",1963-01-06
93841557819,332595779,Mateus Vieira-Valente,939818002,"Avenida Garcia 42, 5880-158 Mirandela",1933-06-07
45955468598,161560199,Igor Fernandes,937215708,"Alameda Soraia Fernandes 8, 6824-288 Silves",1954-06-28
98698681176,288036575,Nelson Vaz-Morais,911690500,"Rua Francisca Cruz 84, 4565-995 Chaves",1944-11-20
32909541305,184670627,Hugo Castro,965159520,"Travessa Tomás Branco 981, 9846-371 Gondomar",1909-09-01
26354212697,385035761,Ângelo Oliveira,910213837,"Rua Luna Batista 50, 9353-241 Vila Nova de Famalicão",1990-09-18
37328010078,196624807,Ângela-Salomé Baptista,911527958,"Alameda Ferreira de Mira 79, 2870-295 Pombal",1953-03-22
19219998686,207697587,Joel Neto,936011748,"Rua Pinheiro 4, 7102-506 Marco de Canaveses",1941-08-24
19960416095,370410350,Kyara Baptista,930883107,"Largo Leal 17, 4962-424 Castelo Branco",1980-11-21
12917355208,192238228,Daniel Fonseca,964920855,"Rua de Neves 208, 8682-488 Valpaços",1967-07-31
72584020977,148969251,Patrícia Branco,938812166,"Alameda do José da Mestra 47, 1590-681 Funchal",2010-06-20
30619335963,369641633,Carlota Vicente,967531777,"Avenida Laura Branco 91, 0480-864 Cantanhede",2002-09-26
11220617838,387876353,Isabela Andrade-Moreira,914824009,"Rua Pilar Abreu 24, 4968-155 Anadia",1935-08-08
49704550999,177677313,Lia Loureiro,910699407,"Avenida das Congostas 601, 9670-417 Portalegre",1958-09-29
97371324058,162979782,Denis Pires,967079070,"Praça Miranda 3, 4983-504 Peso da Régua",1993-12-24
13621501548,251622974,Helena Jesus,935553400,"Largo Ângelo Lopes 95, 3942-267 Oliveira de Azeméis",1975-11-20
69924740466,317950537,Rúben Moreira,912434778,"Rua Sandro Rocha 226, 7765-168 Guimarães",1954-09-28
